source_type,source_id,user_id,aksi,status,device,ip_address,durasi_ms,jumlah_objek,waktu,is_anomali,risk_level_source,candidate_type,anomaly_type,severity,source_record_id,mutated_features,original_values,canonical_values,raw_numeric_domain
SYNTHETIC,synth_14626,19,Akses Berkas,Berhasil,iPhone,192.168.1.24,6049.699999999999,10.0,2025-12-22 08:12:08,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_14626,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.24"", ""durasi_ms"": 957.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-12-22 08:12:08""}","{""user_id"": 19.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 15, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_1783,22,Akses Berkas,Berhasil,Windows,192.168.1.57,6049.699999999999,10.0,2025-02-11 10:26:34,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1783,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 281.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-11 10:26:34""}","{""user_id"": 22.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_14180,52,Akses Berkas,Berhasil,Windows,192.168.1.99,6049.699999999999,10.0,2025-12-11 09:31:03,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_14180,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.99"", ""durasi_ms"": 1393.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-11 09:31:03""}","{""user_id"": 52.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_2283,24,Akses Berkas,Berhasil,iPhone,192.168.1.8,6049.699999999999,10.0,2025-02-23 11:49:56,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_2283,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.8"", ""durasi_ms"": 931.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-23 11:49:56""}","{""user_id"": 24.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 18, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_4280,26,Akses Berkas,Berhasil,iPhone,192.168.1.109,6049.699999999999,10.0,2025-04-12 15:58:01,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_4280,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.109"", ""durasi_ms"": 961.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-04-12 15:58:01""}","{""user_id"": 26.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_1167,42,Akses Berkas,Berhasil,Android,192.168.1.22,6049.699999999999,10.0,2025-01-27 08:21:21,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1167,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.22"", ""durasi_ms"": 5988.0, ""jumlah_objek"": 10.0, ""waktu"": ""2025-01-27 08:21:21""}","{""user_id"": 42.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 15, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_5197,28,Akses Berkas,Berhasil,iPhone,192.168.1.73,6049.699999999999,10.0,2025-05-08 08:44:42,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5197,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.73"", ""durasi_ms"": 743.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-05-08 08:44:42""}","{""user_id"": 28.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 15, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_5612,37,Akses Berkas,Berhasil,PC Windows,192.168.1.156,6049.699999999999,10.0,2025-05-18 12:31:34,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5612,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.156"", ""durasi_ms"": 1614.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-18 12:31:34""}","{""user_id"": 37.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 19, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_12607,49,Akses Berkas,Berhasil,PC Windows,192.168.1.254,6049.699999999999,10.0,2025-10-31 16:16:10,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_12607,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Login"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 1289.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-10-31 16:16:10""}","{""user_id"": 49.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_14896,82,Akses Berkas,Berhasil,Android,192.168.1.25,6049.699999999999,10.0,2025-12-29 07:27:58,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_14896,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.25"", ""durasi_ms"": 212.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-12-29 07:27:58""}","{""user_id"": 82.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 14, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_1815,47,Akses Berkas,Berhasil,Windows,192.168.1.13,6049.699999999999,10.0,2025-02-12 11:31:26,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1815,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.13"", ""durasi_ms"": 4344.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-02-12 11:31:26""}","{""user_id"": 47.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 18, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_13044,78,Akses Berkas,Berhasil,iPhone,192.168.1.111,6049.699999999999,10.0,2025-11-11 11:09:37,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_13044,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 4117.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-11-11 11:09:37""}","{""user_id"": 78.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 18, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_1041,77,Akses Berkas,Berhasil,PC Windows,192.168.1.193,6049.699999999999,10.0,2025-01-24 09:30:26,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1041,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.193"", ""durasi_ms"": 1874.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-01-24 09:30:26""}","{""user_id"": 77.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_5079,74,Akses Berkas,Berhasil,PC Windows,192.168.1.37,6049.699999999999,10.0,2025-05-04 10:36:53,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5079,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 597.0, ""jumlah_objek"": 7.0, ""waktu"": ""2025-05-04 10:36:53""}","{""user_id"": 74.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 17, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_7701,66,Akses Berkas,Berhasil,Windows,192.168.1.208,6049.699999999999,10.0,2025-07-06 09:10:22,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_7701,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.208"", ""durasi_ms"": 4227.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-07-06 09:10:22""}","{""user_id"": 66.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_903,54,Akses Berkas,Berhasil,PC Windows,192.168.1.43,6049.699999999999,10.0,2025-01-21 15:08:17,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_903,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 1945.0, ""jumlah_objek"": 9.0, ""waktu"": ""2025-01-21 15:08:17""}","{""user_id"": 54.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_11027,6,Akses Berkas,Berhasil,PC Windows,192.168.1.64,6049.699999999999,10.0,2025-09-25 11:51:07,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_11027,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.64"", ""durasi_ms"": 4173.0, ""jumlah_objek"": 5.0, ""waktu"": ""2025-09-25 11:51:07""}","{""user_id"": 6.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 18, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_9176,60,Akses Berkas,Berhasil,Laptop Windows,192.168.1.43,6049.699999999999,10.0,2025-08-09 16:18:32,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_9176,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.43"", ""durasi_ms"": 5631.0, ""jumlah_objek"": 8.0, ""waktu"": ""2025-08-09 16:18:32""}","{""user_id"": 60.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 5}",raw_before_log1p
SYNTHETIC,synth_483,67,Akses Berkas,Berhasil,PC Windows,192.168.1.104,6049.699999999999,10.0,2025-01-12 09:20:43,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_483,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.104"", ""durasi_ms"": 1282.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-01-12 09:20:43""}","{""user_id"": 67.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_2285,56,Akses Berkas,Berhasil,Laptop Windows,192.168.1.173,6049.699999999999,10.0,2025-02-23 13:49:50,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_2285,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 4720.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-02-23 13:49:50""}","{""user_id"": 56.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 6}",raw_before_log1p
SYNTHETIC,synth_1790,78,Akses Berkas,Berhasil,iPhone,192.168.1.111,6049.699999999999,10.0,2025-02-11 15:21:37,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1790,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.111"", ""durasi_ms"": 2551.0, ""jumlah_objek"": 3.0, ""waktu"": ""2025-02-11 15:21:37""}","{""user_id"": 78.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_13848,73,Akses Berkas,Berhasil,Android,192.168.1.38,6049.699999999999,10.0,2025-12-01 14:21:07,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_13848,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""192.168.1.38"", ""durasi_ms"": 4612.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-12-01 14:21:07""}","{""user_id"": 73.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""Android"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 21, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_9228,49,Akses Berkas,Berhasil,PC Windows,192.168.1.254,6049.699999999999,10.0,2025-08-11 13:28:47,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_9228,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""192.168.1.254"", ""durasi_ms"": 739.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-08-11 13:28:47""}","{""user_id"": 49.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_5700,56,Akses Berkas,Berhasil,Laptop Windows,192.168.1.173,6049.699999999999,10.0,2025-05-20 16:20:51,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_5700,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.173"", ""durasi_ms"": 1868.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-05-20 16:20:51""}","{""user_id"": 56.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_6414,51,Akses Berkas,Berhasil,Laptop Windows,192.168.1.223,6049.699999999999,10.0,2025-06-06 09:17:45,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_6414,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.223"", ""durasi_ms"": 5307.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-06 09:17:45""}","{""user_id"": 51.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 4}",raw_before_log1p
SYNTHETIC,synth_4085,22,Akses Berkas,Berhasil,Windows,192.168.1.57,6049.699999999999,10.0,2025-04-08 09:15:31,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_4085,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Lihat Perkara"", ""status"": ""Berhasil"", ""device"": ""Windows"", ""ip_address"": ""192.168.1.57"", ""durasi_ms"": 914.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-04-08 09:15:31""}","{""user_id"": 22.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 16, ""day_of_week"": 1}",raw_before_log1p
SYNTHETIC,synth_14189,48,Akses Berkas,Berhasil,Laptop Windows,192.168.1.199,6049.699999999999,10.0,2025-12-11 12:02:11,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_14189,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Verifikasi"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.199"", ""durasi_ms"": 1087.0, ""jumlah_objek"": 2.0, ""waktu"": ""2025-12-11 12:02:11""}","{""user_id"": 48.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 19, ""day_of_week"": 3}",raw_before_log1p
SYNTHETIC,synth_10410,8,Akses Berkas,Berhasil,Laptop Windows,192.168.1.37,6049.699999999999,10.0,2025-09-08 16:54:49,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_10410,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.37"", ""durasi_ms"": 4229.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-09-08 16:54:49""}","{""user_id"": 8.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 23, ""day_of_week"": 0}",raw_before_log1p
SYNTHETIC,synth_1252,85,Akses Berkas,Gagal,Laptop Windows,192.168.1.204,6049.699999999999,10.0,2025-01-29 15:24:31,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_1252,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Verifikasi"", ""status"": ""Gagal"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.204"", ""durasi_ms"": 1507.0, ""jumlah_objek"": 4.0, ""waktu"": ""2025-01-29 15:24:31""}","{""user_id"": 85.0, ""activity"": ""Akses Berkas"", ""status"": ""Gagal"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 22, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_6637,63,Akses Berkas,Berhasil,iPhone,192.168.1.58,6049.699999999999,10.0,2025-06-11 14:04:53,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_6637,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Logout"", ""status"": ""Berhasil"", ""device"": ""iPhone"", ""ip_address"": ""192.168.1.58"", ""durasi_ms"": 1114.0, ""jumlah_objek"": 1.0, ""waktu"": ""2025-06-11 14:04:53""}","{""user_id"": 63.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""iOS"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 21, ""day_of_week"": 2}",raw_before_log1p
SYNTHETIC,synth_221,59,Akses Berkas,Berhasil,Laptop Windows,192.168.1.138,6049.699999999999,10.0,2025-01-05 13:26:02,False,Normal,ANOMALY_V3,mass_archive_access,Severe,synth_221,"aksi,jumlah_objek,durasi_ms","{""aksi"": ""Cari Berkas"", ""status"": ""Berhasil"", ""device"": ""Laptop Windows"", ""ip_address"": ""192.168.1.138"", ""durasi_ms"": 554.0, ""jumlah_objek"": 6.0, ""waktu"": ""2025-01-05 13:26:02""}","{""user_id"": 59.0, ""activity"": ""Akses Berkas"", ""status"": ""Berhasil"", ""device"": ""PC Windows"", ""ip_address"": ""Private Network 192.168.x.x"", ""duration_ms"": 8.70792924681121, ""object_count"": 2.3978952727983707, ""hour"": 20, ""day_of_week"": 6}",raw_before_log1p
